region,country,year,series,value,footnotes,source,pop,lifeExp,gdpPercap
458,Malaysia,1985,Emissions (thousand metric tons of carbon dioxide),32910.606,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,1995,Emissions (thousand metric tons of carbon dioxide),79589.944,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,2005,Emissions (thousand metric tons of carbon dioxide),155842.735,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,2010,Emissions (thousand metric tons of carbon dioxide),189860.901,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,2015,Emissions (thousand metric tons of carbon dioxide),220437.513,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,2016,Emissions (thousand metric tons of carbon dioxide),216236.083,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,2017,Emissions (thousand metric tons of carbon dioxide),211046.967,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,1975,Emissions per capita (metric tons of carbon dioxide),1.333,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,1985,Emissions per capita (metric tons of carbon dioxide),2.11,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,1995,Emissions per capita (metric tons of carbon dioxide),3.883,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,2005,Emissions per capita (metric tons of carbon dioxide),6.074,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,2010,Emissions per capita (metric tons of carbon dioxide),6.754,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,2015,Emissions per capita (metric tons of carbon dioxide),7.175,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,2016,Emissions per capita (metric tons of carbon dioxide),6.934,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
458,Malaysia,2017,Emissions per capita (metric tons of carbon dioxide),6.674,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",24821286,74.241,12451.6558
480,Mauritius,1975,Emissions (thousand metric tons of carbon dioxide),422.4,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,1985,Emissions (thousand metric tons of carbon dioxide),611.518,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,1995,Emissions (thousand metric tons of carbon dioxide),1551.459,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,2005,Emissions (thousand metric tons of carbon dioxide),2961.755,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,2010,Emissions (thousand metric tons of carbon dioxide),3662.144,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,2015,Emissions (thousand metric tons of carbon dioxide),3967.535,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,2016,Emissions (thousand metric tons of carbon dioxide),4042.202,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,2017,Emissions (thousand metric tons of carbon dioxide),4182.138,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,1975,Emissions per capita (metric tons of carbon dioxide),0.474,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,1985,Emissions per capita (metric tons of carbon dioxide),0.599,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,1995,Emissions per capita (metric tons of carbon dioxide),1.383,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,2005,Emissions per capita (metric tons of carbon dioxide),2.412,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,2010,Emissions per capita (metric tons of carbon dioxide),2.93,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,2015,Emissions per capita (metric tons of carbon dioxide),3.141,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,2016,Emissions per capita (metric tons of carbon dioxide),3.2,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
480,Mauritius,2017,Emissions per capita (metric tons of carbon dioxide),3.306,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1250882,72.801,10956.99112
484,Mexico,1975,Emissions (thousand metric tons of carbon dioxide),134558.202,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,1985,Emissions (thousand metric tons of carbon dioxide),241153.838,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,1995,Emissions (thousand metric tons of carbon dioxide),291336.44,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,2005,Emissions (thousand metric tons of carbon dioxide),412385.135,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,2010,Emissions (thousand metric tons of carbon dioxide),440460.336,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,2015,Emissions (thousand metric tons of carbon dioxide),442417.19,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,2016,Emissions (thousand metric tons of carbon dioxide),446175.879,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,2017,Emissions (thousand metric tons of carbon dioxide),445991.937,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,1975,Emissions per capita (metric tons of carbon dioxide),2.213,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,1985,Emissions per capita (metric tons of carbon dioxide),3.061,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,1995,Emissions per capita (metric tons of carbon dioxide),3.083,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,2005,Emissions per capita (metric tons of carbon dioxide),3.854,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,2010,Emissions per capita (metric tons of carbon dioxide),3.86,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,2015,Emissions per capita (metric tons of carbon dioxide),3.661,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,2016,Emissions per capita (metric tons of carbon dioxide),3.654,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
484,Mexico,2017,Emissions per capita (metric tons of carbon dioxide),3.615,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",108700891,76.195,11977.57496
496,Mongolia,1985,Emissions (thousand metric tons of carbon dioxide),11761.986,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",2874127,66.803,3095.772271
496,Mongolia,1995,Emissions (thousand metric tons of carbon dioxide),10235.411,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",2874127,66.803,3095.772271
496,Mongolia,2005,Emissions (thousand metric tons of carbon dioxide),10984.928,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",2874127,66.803,3095.772271
496,Mongolia,2010,Emissions (thousand metric tons of carbon dioxide),14139.533,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",2874127,66.803,3095.772271
496,Mongolia,2015,Emissions (thousand metric tons of carbon dioxide),17118.652,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",2874127,66.803,3095.772271
496,Mongolia,2016,Emissions (thousand metric tons of carbon dioxide),17981.117,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",2874127,66.803,3095.772271
496,Mongolia,2017,Emissions (thousand metric tons of carbon dioxide),19276,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",2874127,66.803,3095.772271
496,Mongolia,1985,Emissions per capita (metric tons of carbon dioxide),6.12,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",2874127,66.803,3095.772271
496,Mongolia,1995,Emissions per capita (metric tons of carbon dioxide),4.454,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",2874127,66.803,3095.772271
496,Mongolia,2005,Emissions per capita (metric tons of carbon dioxide),4.349,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",2874127,66.803,3095.772271
496,Mongolia,2010,Emissions per capita (metric tons of carbon dioxide),5.212,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",2874127,66.803,3095.772271
